combo_index,num_sources,veto_snr,star_cut,color1_min,color2_max,color2_min,color3_intercept,color3_slope,snr_threshold,recovered_ids
1339,4,2,0.8,0.75,0.5,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1340,4,2,0.8,0.75,0.5,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1341,4,2,0.8,0.75,0.5,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1342,4,2,0.8,0.75,0.5,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1343,4,2,0.8,0.75,0.5,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1344,4,2,0.8,0.75,0.5,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1345,4,2,0.8,0.75,0.5,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1346,4,2,0.8,0.75,0.5,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1347,4,2,0.8,0.75,0.5,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1348,4,2,0.8,0.75,0.5,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1349,4,2,0.8,0.75,0.5,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1350,11,2,0.8,0.75,1.0,-1.5,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1351,11,2,0.8,0.75,1.0,-1.5,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1352,11,2,0.8,0.75,1.0,-1.5,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1353,11,2,0.8,0.75,1.0,-1.5,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1354,11,2,0.8,0.75,1.0,-1.5,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1355,11,2,0.8,0.75,1.0,-1.5,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1356,11,2,0.8,0.75,1.0,-1.5,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1357,11,2,0.8,0.75,1.0,-1.5,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1358,11,2,0.8,0.75,1.0,-1.5,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1359,11,2,0.8,0.75,1.0,-1.5,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1360,11,2,0.8,0.75,1.0,-1.5,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1361,11,2,0.8,0.75,1.0,-1.5,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1362,11,2,0.8,0.75,1.0,-1.5,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1363,11,2,0.8,0.75,1.0,-1.5,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1364,11,2,0.8,0.75,1.0,-1.5,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1365,11,2,0.8,0.75,1.0,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1366,11,2,0.8,0.75,1.0,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1367,11,2,0.8,0.75,1.0,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1368,11,2,0.8,0.75,1.0,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1369,11,2,0.8,0.75,1.0,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1370,10,2,0.8,0.75,1.0,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1371,10,2,0.8,0.75,1.0,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1372,10,2,0.8,0.75,1.0,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1373,10,2,0.8,0.75,1.0,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1374,10,2,0.8,0.75,1.0,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1375,10,2,0.8,0.75,1.0,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1376,10,2,0.8,0.75,1.0,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1377,10,2,0.8,0.75,1.0,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1378,10,2,0.8,0.75,1.0,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1379,10,2,0.8,0.75,1.0,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1380,7,2,0.8,0.75,1.0,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1381,7,2,0.8,0.75,1.0,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1382,7,2,0.8,0.75,1.0,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1383,7,2,0.8,0.75,1.0,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1384,7,2,0.8,0.75,1.0,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1385,7,2,0.8,0.75,1.0,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1386,7,2,0.8,0.75,1.0,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1387,7,2,0.8,0.75,1.0,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1388,7,2,0.8,0.75,1.0,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1389,7,2,0.8,0.75,1.0,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1390,7,2,0.8,0.75,1.0,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1391,7,2,0.8,0.75,1.0,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1392,7,2,0.8,0.75,1.0,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1393,7,2,0.8,0.75,1.0,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1394,7,2,0.8,0.75,1.0,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1395,11,2,0.8,0.75,1.0,-1.0,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1396,11,2,0.8,0.75,1.0,-1.0,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1397,11,2,0.8,0.75,1.0,-1.0,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1398,11,2,0.8,0.75,1.0,-1.0,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1399,11,2,0.8,0.75,1.0,-1.0,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1400,11,2,0.8,0.75,1.0,-1.0,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1401,11,2,0.8,0.75,1.0,-1.0,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1402,11,2,0.8,0.75,1.0,-1.0,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1403,11,2,0.8,0.75,1.0,-1.0,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1404,11,2,0.8,0.75,1.0,-1.0,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1405,11,2,0.8,0.75,1.0,-1.0,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1406,11,2,0.8,0.75,1.0,-1.0,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1407,11,2,0.8,0.75,1.0,-1.0,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1408,11,2,0.8,0.75,1.0,-1.0,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1409,11,2,0.8,0.75,1.0,-1.0,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1410,11,2,0.8,0.75,1.0,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1411,11,2,0.8,0.75,1.0,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1412,11,2,0.8,0.75,1.0,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1413,11,2,0.8,0.75,1.0,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1414,11,2,0.8,0.75,1.0,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1415,10,2,0.8,0.75,1.0,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1416,10,2,0.8,0.75,1.0,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1417,10,2,0.8,0.75,1.0,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1418,10,2,0.8,0.75,1.0,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1419,10,2,0.8,0.75,1.0,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1420,10,2,0.8,0.75,1.0,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1421,10,2,0.8,0.75,1.0,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1422,10,2,0.8,0.75,1.0,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1423,10,2,0.8,0.75,1.0,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1424,10,2,0.8,0.75,1.0,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1425,7,2,0.8,0.75,1.0,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1426,7,2,0.8,0.75,1.0,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1427,7,2,0.8,0.75,1.0,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1428,7,2,0.8,0.75,1.0,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1429,7,2,0.8,0.75,1.0,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1430,7,2,0.8,0.75,1.0,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1431,7,2,0.8,0.75,1.0,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1432,7,2,0.8,0.75,1.0,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1433,7,2,0.8,0.75,1.0,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1434,7,2,0.8,0.75,1.0,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1435,7,2,0.8,0.75,1.0,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1436,7,2,0.8,0.75,1.0,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1437,7,2,0.8,0.75,1.0,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1438,7,2,0.8,0.75,1.0,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1439,7,2,0.8,0.75,1.0,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1440,7,2,0.8,0.75,1.0,-0.5,0.3,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1441,7,2,0.8,0.75,1.0,-0.5,0.3,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1442,7,2,0.8,0.75,1.0,-0.5,0.3,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1443,7,2,0.8,0.75,1.0,-0.5,0.3,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1444,7,2,0.8,0.75,1.0,-0.5,0.3,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1445,7,2,0.8,0.75,1.0,-0.5,0.3,0.44,2,"11659,12779,6802,1843,2034,8216,9562"
1446,7,2,0.8,0.75,1.0,-0.5,0.3,0.44,3,"11659,12779,6802,1843,2034,8216,9562"
1447,7,2,0.8,0.75,1.0,-0.5,0.3,0.44,4,"11659,12779,6802,1843,2034,8216,9562"
1448,7,2,0.8,0.75,1.0,-0.5,0.3,0.44,5,"11659,12779,6802,1843,2034,8216,9562"
1449,7,2,0.8,0.75,1.0,-0.5,0.3,0.44,6,"11659,12779,6802,1843,2034,8216,9562"
1450,7,2,0.8,0.75,1.0,-0.5,0.3,0.6,2,"11659,12779,6802,1843,2034,8216,9562"
1451,7,2,0.8,0.75,1.0,-0.5,0.3,0.6,3,"11659,12779,6802,1843,2034,8216,9562"
1452,7,2,0.8,0.75,1.0,-0.5,0.3,0.6,4,"11659,12779,6802,1843,2034,8216,9562"
1453,7,2,0.8,0.75,1.0,-0.5,0.3,0.6,5,"11659,12779,6802,1843,2034,8216,9562"
1454,7,2,0.8,0.75,1.0,-0.5,0.3,0.6,6,"11659,12779,6802,1843,2034,8216,9562"
1455,7,2,0.8,0.75,1.0,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1456,7,2,0.8,0.75,1.0,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1457,7,2,0.8,0.75,1.0,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1458,7,2,0.8,0.75,1.0,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1459,7,2,0.8,0.75,1.0,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1460,6,2,0.8,0.75,1.0,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1461,6,2,0.8,0.75,1.0,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1462,6,2,0.8,0.75,1.0,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1463,6,2,0.8,0.75,1.0,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1464,6,2,0.8,0.75,1.0,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1465,6,2,0.8,0.75,1.0,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1466,6,2,0.8,0.75,1.0,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1467,6,2,0.8,0.75,1.0,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1468,6,2,0.8,0.75,1.0,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1469,6,2,0.8,0.75,1.0,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1470,4,2,0.8,0.75,1.0,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1471,4,2,0.8,0.75,1.0,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1472,4,2,0.8,0.75,1.0,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1473,4,2,0.8,0.75,1.0,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
1474,4,2,0.8,0.75,1.0,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1475,4,2,0.8,0.75,1.0,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1476,4,2,0.8,0.75,1.0,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1477,4,2,0.8,0.75,1.0,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1478,4,2,0.8,0.75,1.0,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1479,4,2,0.8,0.75,1.0,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1480,4,2,0.8,0.75,1.0,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1481,4,2,0.8,0.75,1.0,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1482,4,2,0.8,0.75,1.0,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1483,4,2,0.8,0.75,1.0,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1484,4,2,0.8,0.75,1.0,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1485,11,2,0.8,0.75,1.5,-1.5,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1486,11,2,0.8,0.75,1.5,-1.5,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1487,11,2,0.8,0.75,1.5,-1.5,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1488,11,2,0.8,0.75,1.5,-1.5,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1489,11,2,0.8,0.75,1.5,-1.5,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1490,11,2,0.8,0.75,1.5,-1.5,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1491,11,2,0.8,0.75,1.5,-1.5,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1492,11,2,0.8,0.75,1.5,-1.5,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1493,11,2,0.8,0.75,1.5,-1.5,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1494,11,2,0.8,0.75,1.5,-1.5,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1495,11,2,0.8,0.75,1.5,-1.5,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1496,11,2,0.8,0.75,1.5,-1.5,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1497,11,2,0.8,0.75,1.5,-1.5,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1498,11,2,0.8,0.75,1.5,-1.5,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1499,11,2,0.8,0.75,1.5,-1.5,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1500,11,2,0.8,0.75,1.5,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1501,11,2,0.8,0.75,1.5,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1502,11,2,0.8,0.75,1.5,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1503,11,2,0.8,0.75,1.5,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1504,11,2,0.8,0.75,1.5,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1505,10,2,0.8,0.75,1.5,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1506,10,2,0.8,0.75,1.5,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1507,10,2,0.8,0.75,1.5,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1508,10,2,0.8,0.75,1.5,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1509,10,2,0.8,0.75,1.5,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1510,10,2,0.8,0.75,1.5,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1511,10,2,0.8,0.75,1.5,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1512,10,2,0.8,0.75,1.5,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1513,10,2,0.8,0.75,1.5,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1514,10,2,0.8,0.75,1.5,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1515,7,2,0.8,0.75,1.5,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1516,7,2,0.8,0.75,1.5,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1517,7,2,0.8,0.75,1.5,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1518,7,2,0.8,0.75,1.5,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1519,7,2,0.8,0.75,1.5,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1520,7,2,0.8,0.75,1.5,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1521,7,2,0.8,0.75,1.5,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1522,7,2,0.8,0.75,1.5,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1523,7,2,0.8,0.75,1.5,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1524,7,2,0.8,0.75,1.5,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1525,7,2,0.8,0.75,1.5,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1526,7,2,0.8,0.75,1.5,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1527,7,2,0.8,0.75,1.5,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1528,7,2,0.8,0.75,1.5,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1529,7,2,0.8,0.75,1.5,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1530,11,2,0.8,0.75,1.5,-1.0,0.3,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1531,11,2,0.8,0.75,1.5,-1.0,0.3,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1532,11,2,0.8,0.75,1.5,-1.0,0.3,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1533,11,2,0.8,0.75,1.5,-1.0,0.3,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1534,11,2,0.8,0.75,1.5,-1.0,0.3,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1535,11,2,0.8,0.75,1.5,-1.0,0.3,0.44,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1536,11,2,0.8,0.75,1.5,-1.0,0.3,0.44,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1537,11,2,0.8,0.75,1.5,-1.0,0.3,0.44,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1538,11,2,0.8,0.75,1.5,-1.0,0.3,0.44,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1539,11,2,0.8,0.75,1.5,-1.0,0.3,0.44,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1540,11,2,0.8,0.75,1.5,-1.0,0.3,0.6,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1541,11,2,0.8,0.75,1.5,-1.0,0.3,0.6,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1542,11,2,0.8,0.75,1.5,-1.0,0.3,0.6,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1543,11,2,0.8,0.75,1.5,-1.0,0.3,0.6,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1544,11,2,0.8,0.75,1.5,-1.0,0.3,0.6,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1545,11,2,0.8,0.75,1.5,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1546,11,2,0.8,0.75,1.5,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1547,11,2,0.8,0.75,1.5,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1548,11,2,0.8,0.75,1.5,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1549,11,2,0.8,0.75,1.5,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1550,10,2,0.8,0.75,1.5,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1551,10,2,0.8,0.75,1.5,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1552,10,2,0.8,0.75,1.5,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1553,10,2,0.8,0.75,1.5,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1554,10,2,0.8,0.75,1.5,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1555,10,2,0.8,0.75,1.5,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1556,10,2,0.8,0.75,1.5,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1557,10,2,0.8,0.75,1.5,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1558,10,2,0.8,0.75,1.5,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1559,10,2,0.8,0.75,1.5,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1560,7,2,0.8,0.75,1.5,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1561,7,2,0.8,0.75,1.5,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1562,7,2,0.8,0.75,1.5,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1563,7,2,0.8,0.75,1.5,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
