pointing,source_id,filter,x_image,y_image,flux_ujy,sex_snr,nmad_snr,local_rms_snr,weighted_rms_snr,global_stats_snr,sex_flux,nmad_flux,nmad_error,local_rms_error,weighted_rms_error,global_stats_error
nircam1,11572,F277W,8591.9551,3900.0911,0.012677214505092238,29.866699825170294,0,24.360083129098573,7.063356380961498,11.199483804033072,0.5992825,,,0.024601003897402385,0.08484386652708054,0.053509832282108476
nircam1,11572,F356W,8591.9551,3900.0911,0.011778969657698686,26.36612058082901,0,19.372169498554353,6.892428788687731,25.57035365175553,0.5568203,,,0.028743311379840694,0.08078724145889282,0.021776010906355676
nircam1,11572,F410M,8591.9551,3900.0911,0.011753620834495182,11.912546163040622,0,12.703603825998107,3.6384684217657215,5.720904041015665,0.555622,,,0.043737352613508904,0.15270766615867615,0.09712136333986776
nircam1,11572,F444W,8591.9551,3900.0911,0.010558196309314712,13.366453672410191,0,9.51110082789721,3.7122778920165453,13.228081030624097,0.4991114,,,0.05247672262458262,0.1344488263130188,0.037731202193614935
nircam1,10899,F606W,10095.9971,4363.436,0.008837569010279394,7.160498127216189,0,6.916039965817284,3.381380063701805,0.17525758200586866,0.09682891,,,0.014000629041847573,0.028635911643505096,0.5524948415456147
nircam1,10899,F814W,10095.9971,4363.436,0.0007308065090859098,0.439777480702057,0,0.33405102367266604,0.17025129862469132,0.0036138926561449336,0.00479306,,,0.014348287118846496,0.02815285325050354,1.3262873184265869
nircam1,10899,F115W,10095.9971,4363.436,0.004607344820470214,8.477127744456597,0,7.338733273354406,2.2741617184580782,5.781675725766104,0.2178003,,,0.0296781872139696,0.09577169269323349,0.03767079136406258
nircam1,10899,F150W,10095.9971,4363.436,0.017675057703741528,27.442057678260827,0,26.38729082155398,7.931783053484849,1.9007214095643634,0.8355426,,,0.03166458450207788,0.10534108430147171,0.4395923546689057
nircam1,10899,F200W,10095.9971,4363.436,0.01278288290337825,25.004021976876118,0,25.427640860209095,8.064636293598294,11.30066402572849,0.6042777,,,0.023764599449947982,0.07492931932210922,0.05347276041693007
nircam1,10899,F277W,10095.9971,4363.436,0.012994101237620357,30.597679953535312,0,26.38732171547902,6.361905818172928,11.479432354815744,0.6142625,,,0.02327869825605183,0.09655322879552841,0.053509832282108476
nircam1,10899,F356W,10095.9971,4363.436,0.011345784648173247,25.383543607669644,0,36.281193974201,7.301352473767969,24.62997480605871,0.5363426,,,0.01478293686755141,0.0734579786658287,0.021776010906355676
nircam1,10899,F410M,10095.9971,4363.436,0.00639257001692146,6.475706260210965,0,6.703256426327377,2.0923780404863397,3.1114905063935807,0.3021922,,,0.045081402348435454,0.14442524313926697,0.09712136333986776
nircam1,10899,F444W,10095.9971,4363.436,0.013962530784692267,17.66726544133333,0,16.373919184461702,4.142462925560112,17.493280405247617,0.6600425,,,0.04031059959220747,0.15933576226234436,0.037731202193614935
nircam1,8272,F606W,6489.3628,3286.3438,-0.0012009289855846378,-0.9732809831343695,0,-1.0478355799693049,-0.517051092303872,-0.023815588871726433,-0.01315799,,,0.012557304076642873,0.025448141619563103,0.5524948415456147
nircam1,8272,F814W,6489.3628,3286.3438,-0.0010270102825134294,-0.6181811590611652,0,-0.5431335210249292,-0.2721684850133984,-0.005078642392502707,-0.006735739,,,0.01240162637594014,0.024748414754867554,1.3262873184265869
nircam1,8272,F115W,6489.3628,3286.3438,0.006628572362901211,12.199126766759516,0,12.985024840824972,3.421810973524088,8.318078507342701,0.3133486,,,0.024131536430706754,0.09157390892505646,0.03767079136406258
nircam1,8272,F150W,6489.3628,3286.3438,0.0024928916551919915,3.8714155855973944,0,4.248465583852816,1.0930043551702966,0.2680779107015158,0.117845,,,0.027738249886710767,0.10781750082969666,0.4395923546689057
nircam1,8272,F200W,6489.3628,3286.3438,0.004668431190131191,9.134032557332933,0,9.948895019234032,2.836003359120867,4.1271106686709915,0.220688,,,0.022182161895702743,0.07781655341386795,0.05347276041693007
nircam1,8272,F277W,6489.3628,3286.3438,0.0037873866499618437,8.920566905908467,0,8.60575385502645,2.305978131279021,3.3459065813567004,0.1790389,,,0.020804557394518895,0.07764119654893875,0.053509832282108476
nircam1,8272,F356W,6489.3628,3286.3438,0.0023475426071812642,5.2534159938194,0,5.427383587858869,1.6561581417032307,5.096158358719891,0.110974,,,0.020447053023532436,0.06700688600540161,0.021776010906355676
nircam1,8272,F410M,6489.3628,3286.3438,0.017415415776747076,17.646398008815602,0,21.246832286007866,6.459226832683136,8.476700405440592,0.8232687,,,0.03874783256712413,0.12745623290538788,0.09712136333986776
nircam1,8272,F444W,6489.3628,3286.3438,0.007351097382451554,9.303962075623852,0,8.346912992683567,3.0704175414874815,9.209992785726993,0.3475041,,,0.04163264913682489,0.11317813396453857,0.037731202193614935
nircam2,1332,F606W,8442.8867,2161.2656,0.0015026984459807855,1.2172761920957003,0,1.3816539535757415,0.6524168973534014,0.06357345616156002,0.01646433,,,0.01191639191375674,0.02523590438067913,0.2589812005526173
nircam2,1332,F814W,8442.8867,2161.2656,0.0016534835374296026,1.0754995418139408,0,1.1112518079095997,0.6439769221474478,0.01964976701940083,0.01084452,,,0.00975883226718872,0.016839919611811638,0.5518905129660249
nircam2,1332,F115W,8442.8867,2161.2656,0.004883554550463063,9.474532239463844,0,7.496898183452757,2.3269658540279026,0.11270204416288672,0.2308574,,,0.030793722196941552,0.09920962899923325,2.0483869810413107
nircam2,1332,F150W,8442.8867,2161.2656,0.015032431778933127,24.610533132926516,0,19.243156995972324,6.297067624617869,0.5712506550524691,0.7106193,,,0.03692841565179433,0.11284924298524857,1.2439710899495247
nircam2,1332,F200W,8442.8867,2161.2656,0.013876742903844835,28.454322973327017,0,23.50451655716586,8.169378310167675,1.2278827025872237,0.6559871,,,0.02790898074438413,0.0802982896566391,0.5342424798539757
nircam2,1332,F277W,8442.8867,2161.2656,0.012926408477667753,32.622204640421025,0,19.427808044451524,8.043561824462946,33.41856707902846,0.6110625,,,0.031452982168748374,0.0759691447019577,0.018285119722666596
